INDIVIDUAL_ID,INCOME,HAS_CHILDREN,LENGTH_OF_RESIDENCE,MARITAL_STATUS,HOME_MARKET_VALUE,HOME_OWNER,COLLEGE_DEGREE,GOOD_CREDIT
16155.0,22500.0,1.0,8.0,Married,100000 - 124999,0,0,0
14919.0,70000.0,0.0,15.0,Married,100000 - 124999,1,0,1
12412.0,250000.0,0.0,12.0,Single,150000 - 174999,1,1,1
14840.0,42500.0,1.0,1.0,Single,100000 - 124999,0,0,1
15247.0,47500.0,1.0,11.0,Single,75000 - 99999,1,0,1
16739.0,47500.0,1.0,6.0,Single,75000 - 99999,1,0,1
15786.0,32500.0,1.0,15.0,Married,50000 - 74999,1,0,0
12469.0,125000.0,1.0,4.0,Married,200000 - 224999,1,0,1
14338.0,32500.0,0.0,15.0,Single,50000 - 74999,1,0,1
16815.0,87500.0,1.0,12.0,Married,125000 - 149999,1,0,1
16062.0,70000.0,0.0,3.0,Single,100000 - 124999,1,0,1
16315.0,125000.0,1.0,14.0,Married,150000 - 174999,1,0,1
16503.0,57500.0,1.0,11.0,Married,25000 - 49999,1,1,1
15081.0,62500.0,0.0,8.0,Single,25000 - 49999,1,0,1
16227.0,125000.0,1.0,2.0,Single,125000 - 149999,1,1,1
12724.0,52500.0,0.0,5.0,Married,100000 - 124999,1,1,0
16894.0,42500.0,1.0,9.0,Married,1000 - 24999,1,0,0
14874.0,125000.0,0.0,4.0,Married,75000 - 99999,1,1,1
14793.0,62500.0,1.0,1.0,Married,1000 - 24999,0,0,1
16680.0,70000.0,0.0,15.0,Married,150000 - 174999,1,0,1
17422.0,87500.0,0.0,11.0,Married,100000 - 124999,1,0,1
17380.0,125000.0,0.0,12.0,Married,125000 - 149999,1,0,1
14725.0,87500.0,1.0,3.0,Single,50000 - 74999,1,0,1
17310.0,27500.0,0.0,2.0,Single,50000 - 74999,1,0,1
12379.0,70000.0,0.0,1.0,Single,125000 - 149999,1,0,1
16180.0,125000.0,0.0,6.0,Married,100000 - 124999,1,0,1
14509.0,87500.0,0.0,4.0,Married,175000 - 199999,1,0,1
15248.0,87500.0,1.0,11.0,Married,100000 - 124999,1,0,1
15991.0,87500.0,1.0,2.0,Married,150000 - 174999,0,0,1
17304.0,70000.0,1.0,12.0,Single,75000 - 99999,1,1,0
17686.0,87500.0,1.0,3.0,Married,125000 - 149999,1,0,0
14566.0,87500.0,1.0,3.0,Single,100000 - 124999,1,0,1
16683.0,42500.0,1.0,12.0,Married,25000 - 49999,1,1,0
15043.0,37500.0,1.0,3.0,Single,100000 - 124999,1,1,1
12741.0,125000.0,0.0,15.0,Married,100000 - 124999,1,1,0
17099.0,47500.0,0.0,4.0,Single,50000 - 74999,1,0,1
15629.0,225000.0,1.0,15.0,Married,125000 - 149999,1,1,1
14326.0,250000.0,1.0,11.0,Married,500000 - 749999,1,0,1
16539.0,225000.0,1.0,5.0,Married,500000 - 749999,1,0,1
15779.0,70000.0,1.0,15.0,Married,50000 - 74999,1,0,1
13861.0,47500.0,1.0,15.0,Married,100000 - 124999,1,0,1
14199.0,52500.0,0.0,4.0,Single,75000 - 99999,1,0,1
17194.0,125000.0,0.0,5.0,Married,100000 - 124999,1,0,1
16529.0,37500.0,1.0,4.0,Single,150000 - 174999,1,0,1
16733.0,250000.0,1.0,4.0,Married,250000 - 274999,1,0,1
17437.0,250000.0,1.0,14.0,Married,125000 - 149999,1,1,1
16012.0,42500.0,1.0,0.0,Single,50000 - 74999,1,0,1
13123.0,70000.0,1.0,5.0,Single,75000 - 99999,1,1,1
12784.0,70000.0,0.0,1.0,Married,150000 - 174999,1,1,1
13859.0,125000.0,0.0,15.0,Married,175000 - 199999,1,0,1
12527.0,52500.0,1.0,1.0,Married,25000 - 49999,1,0,0
12799.0,37500.0,1.0,3.0,Single,100000 - 124999,1,0,0
13023.0,87500.0,1.0,2.0,Married,25000 - 49999,1,0,0
13299.0,32500.0,1.0,4.0,Single,75000 - 99999,1,0,0
14774.0,225000.0,1.0,8.0,Single,200000 - 224999,1,0,1
12788.0,57500.0,1.0,14.0,Married,50000 - 74999,1,0,1
12529.0,87500.0,1.0,10.0,Single,175000 - 199999,1,1,1
13620.0,125000.0,1.0,1.0,Single,400000 - 449999,1,0,0
15430.0,87500.0,0.0,6.0,Married,150000 - 174999,1,1,1
12415.0,62500.0,1.0,3.0,Single,75000 - 99999,1,0,1
17666.0,42500.0,0.0,5.0,Single,50000 - 74999,1,1,0
18053.0,57500.0,0.0,7.0,Single,75000 - 99999,1,0,1
14217.0,52500.0,1.0,2.0,Married,50000 - 74999,1,1,1
15486.0,47500.0,1.0,12.0,Married,100000 - 124999,1,1,1
17748.0,125000.0,0.0,2.0,Single,175000 - 199999,1,0,1
13649.0,87500.0,0.0,2.0,Single,100000 - 124999,1,0,0
12653.0,27500.0,0.0,9.0,Single,50000 - 74999,1,0,1
15852.0,37500.0,1.0,10.0,Single,50000 - 74999,1,0,1
15888.0,87500.0,1.0,1.0,Married,100000 - 124999,1,0,0
18109.0,22500.0,1.0,11.0,Married,25000 - 49999,1,0,0
17651.0,70000.0,1.0,9.0,Single,75000 - 99999,1,0,1
13302.0,87500.0,0.0,3.0,Single,150000 - 174999,1,0,1
15851.0,70000.0,1.0,6.0,Single,75000 - 99999,1,0,1
16926.0,62500.0,1.0,15.0,Single,50000 - 74999,1,1,1
13292.0,47500.0,0.0,4.0,Single,75000 - 99999,1,0,1
13439.0,87500.0,1.0,2.0,Married,125000 - 149999,0,0,1
17187.0,125000.0,0.0,6.0,Married,100000 - 124999,1,1,1
17080.0,162500.0,1.0,2.0,Married,225000 - 249999,1,1,1
16907.0,42500.0,0.0,15.0,Single,75000 - 99999,1,0,1
14693.0,70000.0,0.0,15.0,Married,125000 - 149999,1,0,1
18230.0,57500.0,0.0,10.0,Single,75000 - 99999,1,0,1
12633.0,225000.0,1.0,2.0,Married,100000 - 124999,1,0,1
14699.0,125000.0,1.0,5.0,Married,100000 - 124999,1,1,1
14963.0,250000.0,0.0,4.0,Married,150000 - 174999,1,0,1
13246.0,62500.0,0.0,3.0,Single,50000 - 74999,0,0,1
14366.0,250000.0,1.0,11.0,Married,175000 - 199999,1,1,1
13125.0,70000.0,1.0,5.0,Married,100000 - 124999,1,0,1
14647.0,125000.0,0.0,3.0,Married,100000 - 124999,1,1,1
16032.0,125000.0,1.0,15.0,Married,125000 - 149999,1,1,1
13029.0,87500.0,0.0,3.0,Single,50000 - 74999,1,1,1
17376.0,12500.0,1.0,8.0,Single,50000 - 74999,1,0,0
15627.0,62500.0,0.0,15.0,Single,50000 - 74999,1,1,1
15678.0,32500.0,0.0,15.0,Single,50000 - 74999,1,1,0
16110.0,62500.0,0.0,5.0,Single,225000 - 249999,0,0,0
15969.0,27500.0,0.0,15.0,Single,75000 - 99999,1,0,0
12953.0,32500.0,1.0,2.0,Single,75000 - 99999,1,1,0
12693.0,62500.0,1.0,8.0,Married,100000 - 124999,1,0,1
15076.0,70000.0,0.0,13.0,Married,75000 - 99999,1,1,1
17901.0,70000.0,0.0,7.0,Single,100000 - 124999,1,0,1
12403.0,27500.0,0.0,13.0,Single,50000 - 74999,1,1,1
14452.0,87500.0,1.0,5.0,Single,75000 - 99999,1,0,1
12749.0,5000.0,0.0,15.0,Single,50000 - 74999,1,0,0
13909.0,5000.0,1.0,2.0,Single,125000 - 149999,0,0,0
16443.0,87500.0,1.0,1.0,Married,125000 - 149999,1,1,1
17129.0,87500.0,0.0,15.0,Married,75000 - 99999,1,0,1
16649.0,22500.0,0.0,15.0,Married,25000 - 49999,1,0,0
13677.0,12500.0,1.0,15.0,Married,25000 - 49999,1,1,0
15127.0,87500.0,1.0,4.0,Single,200000 - 224999,1,1,1
12782.0,57500.0,1.0,8.0,Married,75000 - 99999,1,0,1
12592.0,5000.0,1.0,1.0,Single,125000 - 149999,0,0,0
12963.0,52500.0,0.0,9.0,Married,100000 - 124999,1,0,1
18279.0,87500.0,0.0,7.0,Single,125000 - 149999,1,0,1
12841.0,70000.0,0.0,2.0,Married,100000 - 124999,0,0,1
17492.0,125000.0,1.0,15.0,Married,750000 - 999999,1,1,1
14580.0,87500.0,1.0,6.0,Single,150000 - 174999,1,0,1
15283.0,52500.0,0.0,6.801,Single,50000 - 74999,0,0,1
16049.0,87500.0,1.0,15.0,Married,100000 - 124999,1,1,1
14516.0,225000.0,1.0,9.0,Married,200000 - 224999,1,1,1
13779.0,125000.0,1.0,5.0,Married,125000 - 149999,1,1,1
18238.0,80372.176,0.0,12.0,Single,50000 - 74999,1,0,1
17143.0,125000.0,0.0,15.0,Married,50000 - 74999,1,1,1
14248.0,70000.0,0.0,14.0,Single,125000 - 149999,1,1,1
13428.0,47500.0,1.0,15.0,Married,50000 - 74999,1,0,1
16435.0,87500.0,0.0,3.0,Single,225000 - 249999,0,1,1
17408.0,87500.0,0.0,14.0,Married,150000 - 174999,1,0,1
14610.0,47500.0,0.0,1.0,Single,50000 - 74999,1,0,1
17714.0,87500.0,1.0,14.0,Married,125000 - 149999,1,0,1
18123.0,37500.0,1.0,1.0,Married,150000 - 174999,1,0,1
17034.0,42500.0,1.0,5.0,Single,50000 - 74999,1,1,1
15332.0,80372.176,1.0,1.0,Single,175000 - 199999,0,0,0
18096.0,70000.0,0.0,4.0,Single,175000 - 199999,0,0,1
16172.0,125000.0,1.0,1.0,Married,75000 - 99999,1,0,1
15530.0,37500.0,0.0,10.0,Single,50000 - 74999,1,0,1
17559.0,125000.0,0.0,15.0,Married,50000 - 74999,1,0,1
17968.0,87500.0,0.0,9.0,Married,125000 - 149999,1,0,1
17921.0,125000.0,0.0,9.0,Single,175000 - 199999,1,0,1
15452.0,42500.0,1.0,12.0,Married,75000 - 99999,1,0,1
13959.0,17500.0,1.0,15.0,Married,100000 - 124999,1,0,1
17680.0,52500.0,0.0,8.0,Single,100000 - 124999,0,0,1
17541.0,125000.0,0.0,14.0,Married,100000 - 124999,1,0,1
17261.0,70000.0,1.0,6.0,Married,100000 - 124999,1,0,1
14553.0,225000.0,1.0,15.0,Married,125000 - 149999,1,1,1
15151.0,87500.0,1.0,13.0,Single,75000 - 99999,1,0,1
17339.0,87500.0,0.0,4.0,Single,50000 - 74999,1,1,1
16496.0,47500.0,1.0,3.0,Married,150000 - 174999,1,0,1
14674.0,125000.0,1.0,4.0,Married,200000 - 224999,1,1,1
16089.0,17500.0,1.0,15.0,Married,100000 - 124999,1,1,1
14599.0,87500.0,0.0,3.0,Single,125000 - 149999,0,0,1
17395.0,125000.0,1.0,2.0,Married,150000 - 174999,1,1,1
17090.0,32500.0,1.0,8.0,Married,75000 - 99999,1,0,0
12864.0,27500.0,0.0,9.0,Single,75000 - 99999,1,0,1
16129.0,87500.0,1.0,4.0,Married,125000 - 149999,1,0,1
15617.0,17500.0,1.0,12.0,Married,175000 - 199999,1,0,1
14797.0,250000.0,0.0,12.0,Married,125000 - 149999,1,0,1
12720.0,225000.0,1.0,10.0,Married,225000 - 249999,1,0,1
13913.0,87500.0,1.0,9.0,Single,125000 - 149999,1,1,1
18074.0,125000.0,1.0,15.0,Married,125000 - 149999,1,1,1
14858.0,125000.0,0.0,6.0,Married,300000 - 349999,1,0,1
16975.0,5000.0,0.0,7.0,Single,300000 - 349999,0,1,1
16555.0,47500.0,1.0,6.801,Single,50000 - 74999,0,0,1
12421.0,37500.0,1.0,1.0,Single,150000 - 174999,0,0,1
16165.0,70000.0,0.0,5.0,Single,150000 - 174999,1,1,1
14236.0,17500.0,0.0,15.0,Married,200000 - 224999,1,0,0
17177.0,125000.0,0.0,10.0,Married,100000 - 124999,1,0,1
13788.0,62500.0,1.0,6.0,Single,25000 - 49999,1,1,0
12595.0,17500.0,0.0,15.0,Married,100000 - 124999,1,0,1
16203.0,37500.0,0.0,7.0,Married,75000 - 99999,1,0,0
13665.0,62500.0,0.0,13.0,Married,75000 - 99999,1,0,1
18244.0,80372.176,1.0,9.0,Married,150000 - 174999,1,0,0
12866.0,70000.0,0.0,13.0,Married,75000 - 99999,1,1,1
15431.0,70000.0,0.0,1.0,Single,250000 - 274999,0,0,1
12410.0,125000.0,0.0,15.0,Married,50000 - 74999,1,1,1
13250.0,225000.0,1.0,4.0,Married,275000 - 299999,1,1,1
12889.0,87500.0,1.0,14.0,Single,175000 - 199999,1,0,1
13137.0,62500.0,0.0,0.0,Single,75000 - 99999,0,0,1
15378.0,70000.0,1.0,4.0,Married,75000 - 99999,1,1,1
12476.0,32500.0,0.0,7.0,Married,75000 - 99999,1,0,0
17494.0,22500.0,1.0,6.0,Single,50000 - 74999,0,0,0
17224.0,87500.0,1.0,10.0,Single,100000 - 124999,1,0,1
15142.0,80372.176,0.0,5.0,Single,200000 - 224999,1,0,1
12801.0,80372.176,0.0,6.801,Single,100000 - 124999,0,0,1
16219.0,80372.176,1.0,11.0,Single,100000 - 124999,1,0,1
15873.0,87500.0,1.0,15.0,Married,100000 - 124999,1,1,1
13384.0,125000.0,0.0,15.0,Married,150000 - 174999,1,1,1
13161.0,70000.0,1.0,9.0,Single,75000 - 99999,1,0,1
15284.0,250000.0,1.0,15.0,Married,250000 - 274999,1,1,1
12547.0,87500.0,0.0,5.0,Single,50000 - 74999,1,1,1
13435.0,125000.0,0.0,7.0,Married,150000 - 174999,1,1,1
15228.0,70000.0,0.0,6.0,Single,50000 - 74999,1,0,1
14463.0,32500.0,0.0,5.0,Married,50000 - 74999,1,0,0
15596.0,17500.0,0.0,1.0,Married,50000 - 74999,1,0,1
18207.0,70000.0,1.0,6.0,Single,100000 - 124999,1,0,1
13796.0,12500.0,0.0,8.0,Single,75000 - 99999,0,0,0
16278.0,47500.0,0.0,7.0,Single,125000 - 149999,1,0,1
14833.0,70000.0,1.0,4.0,Married,175000 - 199999,1,0,1
14901.0,250000.0,0.0,15.0,Married,150000 - 174999,1,0,1
12737.0,42500.0,0.0,2.0,Married,100000 - 124999,1,0,1
17168.0,87500.0,0.0,6.0,Single,125000 - 149999,0,1,1
16045.0,70000.0,1.0,6.0,Single,50000 - 74999,1,1,1
12408.0,125000.0,0.0,13.0,Married,75000 - 99999,1,0,1
15021.0,125000.0,1.0,4.0,Married,200000 - 224999,1,0,1
14346.0,70000.0,1.0,2.0,Single,75000 - 99999,0,1,1
16428.0,12500.0,1.0,7.0,Single,50000 - 74999,1,0,0
17109.0,87500.0,0.0,6.0,Single,150000 - 174999,1,0,1
17735.0,32500.0,1.0,12.0,Married,25000 - 49999,1,0,1
15459.0,125000.0,0.0,3.0,Single,275000 - 299999,0,0,1
13766.0,57500.0,0.0,1.0,Single,100000 - 124999,1,0,1
13617.0,125000.0,0.0,11.0,Single,100000 - 124999,1,0,1
15666.0,87500.0,0.0,5.0,Single,125000 - 149999,0,0,1
15200.0,62500.0,1.0,2.0,Married,150000 - 174999,1,0,0
18277.0,22500.0,1.0,2.0,Married,75000 - 99999,1,1,0
13090.0,27500.0,0.0,2.0,Single,100000 - 124999,1,0,1
16060.0,42500.0,0.0,8.0,Single,75000 - 99999,1,0,1
16440.0,125000.0,1.0,7.0,Single,175000 - 199999,1,0,1
14001.0,125000.0,0.0,15.0,Married,150000 - 174999,1,0,1
17665.0,37500.0,1.0,3.0,Single,1000 - 24999,1,1,1
16880.0,22500.0,1.0,15.0,Married,50000 - 74999,1,1,1
16316.0,87500.0,1.0,15.0,Married,25000 - 49999,1,0,1
15363.0,57500.0,0.0,15.0,Married,125000 - 149999,1,1,1
16417.0,125000.0,0.0,9.0,Single,125000 - 149999,1,0,1
15387.0,62500.0,1.0,2.0,Married,100000 - 124999,0,0,1
16334.0,42500.0,1.0,15.0,Married,125000 - 149999,1,0,1
15587.0,250000.0,1.0,10.0,Single,150000 - 174999,1,1,1
13155.0,162500.0,0.0,3.0,Single,250000 - 274999,1,1,1
17156.0,125000.0,1.0,15.0,Married,175000 - 199999,1,1,1
18079.0,17500.0,1.0,11.0,Single,25000 - 49999,1,0,1
15271.0,125000.0,1.0,11.0,Married,100000 - 124999,1,0,1
14521.0,47500.0,1.0,3.0,Married,50000 - 74999,1,0,1
18154.0,80372.176,0.0,10.0,Single,50000 - 74999,1,0,1
16196.0,57500.0,1.0,11.0,Married,75000 - 99999,1,0,1
17132.0,57500.0,1.0,3.0,Single,75000 - 99999,0,0,1
14575.0,250000.0,1.0,15.0,Married,200000 - 224999,1,0,1
17393.0,250000.0,1.0,15.0,Married,125000 - 149999,1,0,1
15262.0,250000.0,0.0,10.0,Single,150000 - 174999,1,1,1
13653.0,37500.0,1.0,4.0,Married,125000 - 149999,1,0,1
12458.0,250000.0,1.0,12.0,Married,250000 - 274999,1,1,1
15595.0,42500.0,0.0,15.0,Married,1000 - 24999,1,0,1
14631.0,125000.0,1.0,5.0,Married,125000 - 149999,1,1,1
14794.0,225000.0,0.0,6.801,Single,225000 - 249999,0,1,0
17212.0,52500.0,0.0,15.0,Married,150000 - 174999,1,0,1
14022.0,225000.0,0.0,6.0,Married,225000 - 249999,1,1,1
14053.0,87500.0,0.0,6.0,Single,175000 - 199999,1,1,1
13045.0,37500.0,0.0,15.0,Single,150000 - 174999,1,0,1
16221.0,52500.0,1.0,15.0,Married,50000 - 74999,1,1,0
13839.0,125000.0,1.0,4.0,Married,125000 - 149999,1,1,1
14144.0,62500.0,1.0,8.0,Single,75000 - 99999,1,1,1
14913.0,42500.0,1.0,3.0,Married,100000 - 124999,1,0,0
15837.0,27500.0,1.0,3.0,Married,50000 - 74999,1,1,1
12771.0,87500.0,0.0,14.0,Married,75000 - 99999,1,0,1
14700.0,70000.0,1.0,8.0,Single,100000 - 124999,1,0,1
14822.0,87500.0,0.0,1.0,Single,200000 - 224999,0,0,1
17615.0,70000.0,1.0,2.0,Married,100000 - 124999,1,0,1
14736.0,70000.0,1.0,8.0,Married,250000 - 274999,1,0,1
15110.0,70000.0,1.0,15.0,Married,150000 - 174999,1,0,1
16033.0,87500.0,1.0,15.0,Married,75000 - 99999,1,0,1
15652.0,80372.176,0.0,11.0,Single,100000 - 124999,1,0,1
16477.0,87500.0,1.0,15.0,Married,75000 - 99999,1,0,1
14550.0,47500.0,1.0,0.0,Married,175000 - 199999,1,0,1
12676.0,32500.0,0.0,2.0,Single,25000 - 49999,0,0,0
14153.0,70000.0,1.0,1.0,Married,100000 - 124999,1,0,0
16345.0,17500.0,0.0,3.0,Single,25000 - 49999,1,1,1
17300.0,125000.0,1.0,1.0,Married,150000 - 174999,1,0,1
15893.0,87500.0,0.0,15.0,Married,75000 - 99999,1,0,1
16043.0,27500.0,0.0,2.0,Single,100000 - 124999,1,1,0
17248.0,70000.0,1.0,4.0,Single,100000 - 124999,1,0,1
16468.0,47500.0,0.0,1.0,Single,100000 - 124999,1,0,1
14996.0,62500.0,1.0,15.0,Married,100000 - 124999,1,0,1
14183.0,125000.0,1.0,3.0,Married,100000 - 124999,1,1,1
17299.0,250000.0,0.0,10.0,Married,1000 - 24999,1,1,1
15050.0,125000.0,0.0,4.0,Married,150000 - 174999,1,0,1
12687.0,125000.0,1.0,1.0,Married,225000 - 249999,1,1,1
13063.0,42500.0,0.0,15.0,Married,25000 - 49999,1,1,0
13945.0,47500.0,1.0,15.0,Single,75000 - 99999,1,0,1
17430.0,87500.0,1.0,1.0,Married,100000 - 124999,1,0,1
14749.0,70000.0,0.0,15.0,Married,125000 - 149999,1,0,1
15072.0,87500.0,1.0,9.0,Married,200000 - 224999,1,1,1
13320.0,225000.0,1.0,12.0,Married,150000 - 174999,1,0,1
15310.0,80372.176,0.0,14.0,Single,50000 - 74999,1,0,1
16675.0,37500.0,1.0,5.0,Married,50000 - 74999,1,0,1
16638.0,250000.0,0.0,5.0,Married,450000 - 499999,1,0,1
15764.0,87500.0,1.0,5.0,Married,100000 - 124999,1,1,0
17585.0,225000.0,1.0,13.0,Married,200000 - 224999,1,1,1
15154.0,62500.0,1.0,7.0,Single,50000 - 74999,1,1,1
15506.0,80372.176,0.0,15.0,Married,75000 - 99999,1,0,1
17599.0,62500.0,0.0,15.0,Married,125000 - 149999,1,0,1
13479.0,87500.0,1.0,11.0,Married,75000 - 99999,1,0,1
16299.0,87500.0,0.0,15.0,Married,350000 - 399999,1,0,1
12519.0,37500.0,1.0,1.0,Single,175000 - 199999,1,1,1
12433.0,57500.0,0.0,15.0,Married,25000 - 49999,1,1,1
16562.0,87500.0,1.0,15.0,Married,75000 - 99999,1,0,0
16294.0,125000.0,1.0,5.0,Married,75000 - 99999,1,0,1
12865.0,47500.0,1.0,15.0,Married,50000 - 74999,1,0,1
15322.0,87500.0,1.0,3.0,Married,50000 - 74999,1,0,1
14243.0,87500.0,0.0,6.0,Single,75000 - 99999,1,0,0
16396.0,250000.0,0.0,15.0,Married,100000 - 124999,1,1,1
17471.0,87500.0,1.0,15.0,Married,150000 - 174999,1,0,1
12450.0,42500.0,0.0,6.0,Single,50000 - 74999,1,1,1
17689.0,42500.0,1.0,15.0,Married,75000 - 99999,1,1,1
16770.0,42500.0,1.0,8.0,Married,75000 - 99999,1,1,1
18140.0,125000.0,0.0,5.0,Single,200000 - 224999,1,0,1
15683.0,22500.0,0.0,15.0,Single,75000 - 99999,1,0,1
14187.0,80372.176,1.0,3.0,Married,150000 - 174999,1,0,1
13452.0,125000.0,1.0,0.0,Married,175000 - 199999,1,0,1
17649.0,57500.0,1.0,10.0,Married,50000 - 74999,1,0,1
14342.0,22500.0,0.0,11.0,Married,50000 - 74999,1,0,0
17336.0,47500.0,0.0,4.0,Single,100000 - 124999,0,0,1
18124.0,12500.0,1.0,5.0,Single,50000 - 74999,1,1,0
14229.0,87500.0,1.0,3.0,Married,100000 - 124999,1,1,1
13548.0,125000.0,0.0,6.0,Married,50000 - 74999,1,0,1
14787.0,17500.0,0.0,1.0,Married,175000 - 199999,1,0,1
16448.0,47500.0,0.0,6.801,Married,100000 - 124999,0,0,1
14866.0,62500.0,1.0,6.0,Married,1000 - 24999,1,0,1
16235.0,125000.0,1.0,15.0,Married,75000 - 99999,1,1,1
16288.0,27500.0,1.0,15.0,Married,25000 - 49999,1,1,1
13884.0,87500.0,1.0,1.0,Married,100000 - 124999,1,1,1
14499.0,70000.0,0.0,9.0,Single,50000 - 74999,1,0,1
16421.0,37500.0,0.0,12.0,Single,25000 - 49999,1,0,1
15074.0,125000.0,0.0,15.0,Married,125000 - 149999,1,1,1
15166.0,87500.0,1.0,3.0,Married,175000 - 199999,1,1,1
17384.0,87500.0,0.0,15.0,Married,150000 - 174999,1,0,1
12423.0,42500.0,0.0,9.0,Single,25000 - 49999,1,0,0
13714.0,70000.0,1.0,5.0,Married,100000 - 124999,1,1,1
12651.0,70000.0,1.0,13.0,Married,75000 - 99999,1,0,1
12573.0,62500.0,1.0,5.0,Single,125000 - 149999,1,1,1
16819.0,22500.0,0.0,8.0,Single,50000 - 74999,1,0,1
12761.0,225000.0,1.0,15.0,Married,125000 - 149999,1,0,1
17215.0,125000.0,1.0,1.0,Married,200000 - 224999,1,0,1
15574.0,17500.0,0.0,15.0,Married,75000 - 99999,1,1,1
12414.0,12500.0,1.0,6.0,Single,25000 - 49999,1,1,0
16065.0,70000.0,1.0,6.0,Single,175000 - 199999,1,1,1
18182.0,162500.0,1.0,3.0,Married,175000 - 199999,1,1,1
12831.0,80372.176,0.0,6.801,Single,125000 - 149999,0,0,0
14908.0,250000.0,0.0,11.0,Single,150000 - 174999,1,0,1
13992.0,125000.0,0.0,12.0,Married,250000 - 274999,1,0,1
15424.0,225000.0,1.0,15.0,Married,175000 - 199999,1,1,1
16872.0,27500.0,0.0,4.0,Married,50000 - 74999,1,0,1
16239.0,62500.0,1.0,15.0,Single,50000 - 74999,1,0,1
12808.0,87500.0,1.0,10.0,Married,200000 - 224999,1,0,0
14086.0,87500.0,0.0,15.0,Married,50000 - 74999,1,0,1
14009.0,70000.0,0.0,15.0,Single,175000 - 199999,0,0,1
15092.0,57500.0,1.0,6.0,Married,150000 - 174999,1,0,1
16289.0,125000.0,0.0,15.0,Married,75000 - 99999,1,0,1
14163.0,70000.0,1.0,1.0,Married,125000 - 149999,1,0,1
14753.0,87500.0,0.0,15.0,Single,75000 - 99999,1,0,1
14318.0,80372.176,0.0,15.0,Married,125000 - 149999,1,1,1
13133.0,17500.0,1.0,9.0,Married,125000 - 149999,1,0,1
12859.0,37500.0,0.0,1.0,Married,125000 - 149999,1,1,1
16832.0,87500.0,1.0,5.0,Married,225000 - 249999,1,1,1
14968.0,87500.0,1.0,1.0,Married,150000 - 174999,1,0,1
12605.0,87500.0,1.0,15.0,Married,150000 - 174999,1,0,1
12819.0,87500.0,0.0,15.0,Married,75000 - 99999,1,0,1
13683.0,70000.0,1.0,4.0,Married,150000 - 174999,1,0,1
13076.0,125000.0,1.0,3.0,Married,175000 - 199999,1,0,1
12777.0,125000.0,1.0,12.0,Married,125000 - 149999,1,1,1
13005.0,125000.0,1.0,1.0,Married,150000 - 174999,1,1,0
12635.0,57500.0,0.0,2.0,Single,100000 - 124999,0,0,0
16972.0,42500.0,1.0,3.0,Married,25000 - 49999,1,0,1
14688.0,125000.0,1.0,4.0,Single,150000 - 174999,1,0,1
13046.0,22500.0,1.0,11.0,Married,50000 - 74999,1,1,0
12460.0,47500.0,0.0,2.0,Single,200000 - 224999,1,0,0
16886.0,62500.0,1.0,7.0,Married,125000 - 149999,1,0,1
17456.0,125000.0,1.0,5.0,Married,100000 - 124999,1,1,1
18255.0,12500.0,0.0,1.0,Single,150000 - 174999,0,0,0
14328.0,125000.0,1.0,8.0,Married,75000 - 99999,1,0,1
16095.0,70000.0,1.0,11.0,Married,75000 - 99999,1,1,1
17762.0,70000.0,1.0,5.0,Married,150000 - 174999,1,1,1
17366.0,70000.0,1.0,11.0,Married,75000 - 99999,1,1,1
12760.0,17500.0,0.0,15.0,Single,75000 - 99999,1,1,1
14708.0,125000.0,1.0,7.0,Single,75000 - 99999,1,0,1
14445.0,5000.0,1.0,15.0,Married,50000 - 74999,1,0,0
15992.0,125000.0,1.0,4.0,Married,75000 - 99999,1,0,1
16042.0,22500.0,0.0,6.0,Married,50000 - 74999,1,0,0
16799.0,5000.0,1.0,9.0,Single,50000 - 74999,0,1,0
15406.0,70000.0,0.0,2.0,Single,150000 - 174999,1,0,0
17383.0,47500.0,0.0,15.0,Married,75000 - 99999,1,0,1
17728.0,87500.0,1.0,15.0,Married,100000 - 124999,1,0,1
17308.0,125000.0,1.0,3.0,Married,250000 - 274999,1,1,1
13440.0,37500.0,1.0,4.0,Single,50000 - 74999,0,0,1
13537.0,87500.0,1.0,2.0,Married,150000 - 174999,1,0,0
17616.0,5000.0,0.0,15.0,Married,125000 - 149999,1,0,0
15107.0,87500.0,1.0,15.0,Married,75000 - 99999,1,0,1
14363.0,22500.0,0.0,15.0,Single,50000 - 74999,1,0,0
16690.0,125000.0,1.0,9.0,Married,75000 - 99999,1,0,1
18136.0,70000.0,1.0,0.0,Married,150000 - 174999,1,0,1
14381.0,87500.0,1.0,3.0,Married,75000 - 99999,1,0,1
15966.0,87500.0,0.0,7.0,Married,100000 - 124999,1,0,1
12768.0,187500.0,0.0,7.0,Married,75000 - 99999,1,0,1
15906.0,70000.0,0.0,15.0,Single,100000 - 124999,1,0,1
13784.0,125000.0,1.0,13.0,Married,150000 - 174999,1,0,1
17403.0,22500.0,0.0,12.0,Single,75000 - 99999,1,0,0
16005.0,37500.0,0.0,7.0,Single,75000 - 99999,1,0,1
15685.0,125000.0,1.0,1.0,Single,75000 - 99999,1,0,1
16080.0,37500.0,0.0,2.0,Single,25000 - 49999,1,1,1
16979.0,47500.0,0.0,7.0,Married,125000 - 149999,1,0,1
16589.0,87500.0,0.0,7.0,Married,150000 - 174999,1,0,0
17392.0,125000.0,0.0,5.0,Single,100000 - 124999,1,0,1
13374.0,125000.0,1.0,15.0,Married,75000 - 99999,1,0,1
